Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
376.0,84.72830414772034,3.091110530850001,34.23156734053157,41077880808.637886,116353933.03411293
378.0,85.09669327735901,3.104550331510845,34.38040234231279,41256482810.77535,107057823.52116394
380.0,85.61158514022827,3.123334935729871,34.588426752268774,41506112102.72254,84230046.48333168
382.0,85.79163360595703,3.129903575502328,34.6611691639239,41593402996.70868,66804620.06343651
384.0,86.16275691986084,3.1434431263689655,34.811108819146895,41773330582.97629,122173591.82312202
386.0,86.79962730407715,3.166677826641088,35.068414470000974,42082097364.00117,139700390.52084732
388.0,87.3153555393219,3.1854929439157402,35.27677678754972,42332132145.05968,93056398.9414463
390.0,87.56738948822021,3.1946878027224628,35.378602466472444,42454322959.76695,63321465.12956047
392.0,87.83778953552246,3.204552704919738,35.48784833798159,42585418005.57792,111598163.00807762
394.0,88.48813056945801,3.2282788497878947,35.75059634316605,42900715611.79926,130541312.74719429
396.0,88.9148211479187,3.2438456400566436,35.92298604713892,43107583256.566696,95244572.15173912
398.0,89.2739462852478,3.2569474660055677,36.068078250338516,43281693900.40622,68125291.62595367
400.0,89.47688913345337,3.264351352836056,36.15007035255877,43380084423.07051,62771835.5046196
402.0,89.79184556007385,3.2758417884924587,36.27731770202058,43532781242.4247,106210636.78539276
404.0,90.35318040847778,3.296320754508459,36.50410580851006,43804926970.21208,118167537.41168213
406.0,90.76678729057312,3.311410217253375,36.67120949339285,44005451392.07143,111201921.08288574
408.0,91.27065229415894,3.329792532754408,36.87477887878636,44249734654.543625,105044017.56411934
410.0,91.63345336914062,3.343028466540175,37.021356218606584,44425627462.3279,56415001.89447212
412.0,91.7361044883728,3.346773448324644,37.06282888510127,44475394662.12151,78668066.31501389
414.0,92.28250455856323,3.3667075545009943,37.283583106323306,44740299727.58796,100738469.91225243
416.0,92.56724762916565,3.377095727768232,37.39862378480878,44878348541.77052,57601329.18115997
418.0,92.75774455070496,3.3840455545845227,37.475587536927165,44970705044.3126,86718753.24249268
420.0,93.28272104263306,3.403198072494222,37.687686295617084,45225223554.74049,106136659.29643822
422.0,93.63342547416687,3.415992689032751,37.82937640124862,45395251681.49835,76416694.36708641
424.0,93.91319727897644,3.4261994974987156,37.94240861017404,45530890332.20884,62204087.17437744
426.0,94.14664053916931,3.434716119272238,38.03672335849656,45644068030.19586,55366024.21911049
428.0,94.36999487876892,3.4428646707886674,38.12696202423774,45752354429.08528,89082449.60430336
430.0,94.88161563873291,3.4615299366031342,38.33366485717757,46000397828.613075,116548586.30191612
432.0,95.3315794467926,3.477945795265544,38.515457311910794,46218548774.292946,104641244.81373024
434.0,95.7449586391449,3.493026951292067,38.68246900655667,46418962807.868,80915277.02918816
436.0,95.99917125701904,3.50230129365133,38.785174902008094,46542209882.4097,88288058.52178192
438.0,96.473379611969,3.519601656907123,38.97676253496262,46772115041.955124,87141638.62269211
440.0,96.71813368797302,3.52853092687676,39.07564703075039,46890776436.90047,85965569.93310356
442.0,97.1826388835907,3.5454772934569876,39.26331443473963,47115977321.68754,120859768.9578228
444.0,97.71528768539429,3.564909717333065,39.47851292727647,47374215512.73176,106432858.22681236
446.0,98.0607635974884,3.577513583783258,39.618090628828995,47541708754.59479,61992413.304626465
448.0,98.22675633430481,3.5835694337377575,39.68515430495856,47622185165.950264,47427835.09026337
450.0,98.45206713676453,3.591789362145427,39.7761834124632,47731420094.95584,66441754.700639725
452.0,98.7749342918396,3.60356840190265,39.90662682062735,47887952184.75282,91887670.20583916
454.0,99.21018671989441,3.6194475508773847,40.08247564648266,48098970775.7792,74044473.25557137
456.0,99.38583850860596,3.6258557883525766,40.15344173147926,48184130077.77511,53091100.84403801
458.0,99.6482150554657,3.63542797223144,40.25944598262946,48311335179.15535,109565891.57625961
460.0,100.28981232643127,3.658835121717031,40.518661370066795,48622393644.08015,136595994.55090714
462.0,100.77520084381104,3.676543366591263,40.71476596446581,48857719157.35898,89161310.76342583
464.0,101.02543807029724,3.6856726762568224,40.81586573927822,48979038887.13385,54182297.70352173
466.0,101.22223210334778,3.6928522382000235,40.89537362347755,49074448348.173065,60779702.640045166
468.0,101.52690124511719,3.703967366751476,41.01846474807836,49222157697.69403,74647303.09815216
470.0,101.83810997009277,3.7153210764325673,41.14419796713807,49373037560.565674,106700650.95731926
472.0,102.40723538398743,3.736084262689629,41.37413358460276,49648960301.52331,75717462.60921669
474.0,102.46281719207764,3.7381120326779413,41.39658950916879,49675907411.00254,54203999.69344711
476.0,102.85444569587708,3.7523996665973565,41.55481358358091,49865776300.2971,82120503.25250244
478.0,103.14035272598267,3.762830304156944,41.67032452001045,50004389424.01255,94495087.71680069
480.0,103.63407778739929,3.7808426880001136,41.869797209303584,50243756651.1643,72806361.72662163
482.0,103.74104189872742,3.7847450190366576,41.913012392432535,50295614870.91904,53426455.82813072
484.0,104.07487297058105,3.796924051204381,42.047885395397344,50457462474.47682,84501364.70354843
