Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
392.0,45.126548528671265,1.6463347258159713,17.042802544678796,20451363053.61455,89880038.25322723
394.0,45.56953191757202,1.6624959204981566,17.21010269666829,20652123236.001945,113703012.91503239
396.0,46.13010501861572,1.6829470959746118,17.421812587728898,20906175105.27468,81640203.65164185
398.0,46.29009819030762,1.6887840660739855,17.48223670884042,20978684050.608513,71444558.40383339
400.0,46.76068329811096,1.7059522437806462,17.65996111574167,21191953338.890015,92820358.86190796
402.0,47.109341859817505,1.7186722216275196,17.79163790504678,21349965486.056145,92994186.48657131
404.0,47.58146119117737,1.7358963718293223,17.96994173736358,21563930084.8363,132217856.48800468
406.0,48.276312589645386,1.7612463714166573,18.232364093340134,21878836912.008163,117846674.50208378
408.0,48.62159013748169,1.7738430010189932,18.36276398570386,22035316782.844635,125604032.77047825
410.0,49.38490891456604,1.801690869968751,18.65104420257507,22381253043.090076,105568528.38899612
412.0,49.55335068702698,1.8078360671602498,18.714659080333842,22457590896.40062,79997714.93525219
414.0,50.090978384017944,1.8274501341779024,18.917703252359242,22701243902.831085,105471309.17825127
416.0,50.48425316810608,1.841797828715647,19.066230110928014,22879476133.113625,81011209.67490959
418.0,50.80599308013916,1.8535357436932234,19.18774061794227,23025288741.530724,66301989.010663986
420.0,51.06944251060486,1.8631470691770806,19.287236740963568,23144684089.15628,87505852.74286556
422.0,51.578330278396606,1.8817126282764258,19.479426793751816,23375312152.502186,128479819.7046709
424.0,52.203420877456665,1.9045175711219846,19.715502806645798,23658603367.974964,101312169.23394394
426.0,52.47252368927002,1.9143351467697558,19.81713402453163,23780560829.43796,90576753.41954803
428.0,53.002862215042114,1.9336832857230792,20.0174253180443,24020910381.653156,126158687.41184235
430.0,53.586015462875366,1.9549582441163693,20.237662982571106,24285195579.08533,124378649.31475925
432.0,54.100643157958984,1.9737332108024317,20.432020815760165,24518424978.912193,113612033.67029667
434.0,54.58876895904541,1.9915413189582045,20.616369761472097,24739643713.766518,106451010.85521221
436.0,55.04019260406494,2.00801043629781,20.786857518610862,24944229022.333042,116773346.32208061
438.0,55.61942458152771,2.0291423364739147,21.005614249212368,25206737099.05484,132814786.22379208
440.0,56.21243190765381,2.0507767974618707,21.229573472690173,25475488167.22821,111141169.20598507
442.0,56.600369930267334,2.0649297929582415,21.376084813232314,25651301775.87878,107884825.38348866
444.0,57.1646363735199,2.085515711235354,21.589189557301804,25907027468.762165,130675585.40758991
446.0,57.75372838973999,2.107007331459486,21.81167009792428,26174004117.50914,103393994.7782259
448.0,58.07720422744751,2.118808577553943,21.933836206562557,26320603447.87507,69082015.42746544
450.0,58.36345458030701,2.1292517404271294,22.041943482682502,26450332179.219,95196435.27106094
452.0,58.91741943359375,2.1494618297112247,22.25115765746609,26701389188.959312,121635333.34736252
454.0,59.43702268600464,2.1684183177649805,22.447394593840368,26936873512.60845,100423635.8915968
456.0,59.803770542144775,2.1817982404683187,22.58590311043808,27103083732.5257,100409400.12497425
458.0,60.32324814796448,2.2007501446052222,22.782092594256955,27338511113.10835,105187998.51353264
460.0,60.73217248916626,2.215668775989676,22.93652977214985,27523835726.57983,122650016.6519785
462.0,61.4057719707489,2.240243449967159,23.190925983096886,27829111179.716263,136509926.61738873
464.0,61.93702554702759,2.2596249723604753,23.391562860874483,28069875433.049385,108405497.8722763
466.0,62.36257195472717,2.275150020282032,23.55227764267114,28262733171.205368,114140458.84413242
468.0,62.94444298744202,2.296378200108286,23.77203105702159,28526437268.425915,99403225.86492634
470.0,63.23991680145264,2.3071578590105384,23.883621728887565,28660346074.665073,106683618.41946697
