Time (min),Mean Intensity (A.U.),Protein Concentration (nanograms per microliter),Protein Concentration (nM),Number of Protein Molecules,Rate of Change of Number of Protein Molecules (PM per min)
556.0,128.2510724067688,4.678935150386053,50.747669743883435,60897203692.66013,58957926.958127975
558.0,128.4550986289978,4.686378561539449,50.82840088437581,60994081061.25097,77402085.19504547
560.0,128.90311551094055,4.702723391235997,51.005676694533605,61206812033.440315,103323308.85621452
562.0,129.32550477981567,4.718133258461259,51.172811913896524,61407374296.67583,97394756.64645767
564.0,129.72357892990112,4.732656046445342,51.33032588335513,61596391060.026146,85127556.88612747
566.0,130.04262804985046,4.744295794277596,51.45657043685027,61747884524.22034,68279855.37696648
568.0,130.29877543449402,4.753640721997863,51.557925401278354,61869510481.53401,77641774.45946884
570.0,130.69669032096863,4.768157699628139,51.71537635171519,62058451622.05821,67360919.17121696
572.0,130.86623072624207,4.774342977823151,51.782461798515754,62138954158.21888,88788726.20182228
574.0,131.44465565681458,4.795445434814166,52.01133877238793,62413606526.8655,116155557.16586876
576.0,131.84473705291748,4.810041452392127,52.169646989068625,62603576386.882355,87050476.67506218
578.0,132.17797780036926,4.822198947978968,52.30150702797147,62761808433.56575,93612851.18693924
580.0,132.63334131240845,4.838811801990246,52.48168982635842,62978027791.63011,87611676.1583786
582.0,132.91602754592896,4.849124936451643,52.59354594849938,63112255138.199265,51743362.1747551
584.0,133.06923270225525,4.854714261965288,52.654167700274286,63185001240.32913,66918248.279167175
586.0,133.47975373268127,4.869691144756107,52.816606776096606,63379928131.31593,77583755.44989777
588.0,133.72280621528625,4.878558336140223,52.912780218440616,63495336262.12872,109878947.50258636
590.0,134.4053852558136,4.903460607955235,53.18286993443857,63819443921.32628,103223204.83823395
592.0,134.59236907958984,4.910282267760508,53.25685756790139,63908229081.48166,28998863.250350952
594.0,134.64967465400696,4.9123729252608435,53.27953281193973,63935439374.32768,75226089.31656265
596.0,135.22608137130737,4.933401752543798,53.50761119895658,64209133438.74791,66964804.996601105
598.0,135.2137930393219,4.932953441996466,53.50274882859509,64203298594.31409,1053964.8372859955
600.0,135.23496007919312,4.933725671070457,53.511124415080886,64213349298.09705,30412942.174367905
602.0,135.4699947834015,4.9423003528913885,53.604125302509644,64324950363.01156,75137985.32787895
604.0,135.8679301738739,4.956818078561225,53.76158436617381,64513901239.40857,101424134.40826225
606.0,136.32440209388733,4.973471370199528,53.942205750537184,64730646900.64461,105437068.73370361
